real_timestamp,Zone,R1,I1,R2,I2,R3,I3,R4,I4,R5,I5,R6,I6,R7,I7,R8,I8,R9,I9,R10,I10,R11,I11,R12,I12,R13,I13,R14,I14,R15,I15,R16,I16,R17,I17,R18,I18,R19,I19,R20,I20,R21,I21,R22,I22,R23,I23,R24,I24,R25,I25,R26,I26,R27,I27,R28,I28,R29,I29,R30,I30,R31,I31,R32,I32,R33,I33,R34,I34,R35,I35,R36,I36,R37,I37,R38,I38,R39,I39,R40,I40,R41,I41,R42,I42,R43,I43,R44,I44,R45,I45,R46,I46,R47,I47,R48,I48,R49,I49,R50,I50,R51,I51,R52,I52,R53,I53,R54,I54,R55,I55,R56,I56,R57,I57,R58,I58,R59,I59,R60,I60,R61,I61,R62,I62,R63,I63,R64,I64
2.6766,1,37,80,2,0,0,0,0,0,0,0,0,0,9,20,8,21,8,20,7,21,6,20,6,21,6,20,5,20,5,19,4,19,4,20,4,20,4,20,4,19,3,19,4,19,3,19,3,18,3,18,3,18,3,18,3,17,3,17,4,17,4,17,4,17,0,0,4,16,5,16,5,17,5,15,6,16,6,16,6,16,6,16,6,15,6,15,7,16,6,15,7,15,7,16,8,15,8,15,8,15,8,15,8,15,9,15,9,15,9,15,9,15,10,15,10,14,9,15,0,0,0,0,0,0,0,0,0,0
2.68218,1,37,80,2,0,0,0,0,0,0,0,0,0,30,19,34,21,50,48,43,61,41,39,44,37,48,39,44,34,29,48,44,58,52,67,51,97,52,64,46,66,45,48,49,82,49,67,46,53,38,60,46,54,43,47,48,70,46,39,50,71,54,73,48,69,0,0,52,77,56,90,59,91,61,76,53,60,51,74,51,78,60,62,72,85,43,67,45,90,51,41,62,60,54,73,44,74,54,89,62,105,57,70,57,77,50,57,59,74,60,79,61,56,61,73,59,60,54,61,0,0,0,0,0,0,0,0,0,0
2.68787,1,84,-64,4,0,0,0,0,0,0,0,0,0,7,-17,7,-16,8,-16,9,-16,9,-15,9,-15,9,-14,9,-14,9,-14,9,-14,9,-14,10,-14,10,-13,10,-13,10,-13,10,-13,10,-12,9,-13,9,-13,10,-12,9,-13,10,-12,9,-12,9,-12,9,-12,9,-12,0,0,9,-11,8,-12,8,-12,8,-12,8,-12,8,-12,8,-12,7,-12,7,-13,7,-12,7,-13,6,-13,7,-13,7,-13,6,-13,6,-13,6,-13,6,-13,7,-13,6,-14,6,-14,5,-14,5,-14,5,-14,6,-14,5,-14,0,0,0,0,0,0,0,0,0,0
2.69362,1,84,-64,4,0,0,0,0,0,0,0,0,0,16,-9,16,-10,17,-9,15,-8,16,-8,15,-8,16,-6,16,-6,17,-7,16,-5,17,-7,15,-7,15,-5,15,-6,15,-6,15,-6,15,-3,14,-6,15,-4,14,-4,15,-5,15,-4,14,-6,13,-4,14,-4,14,-5,0,0,13,-5,13,-5,14,-5,11,-6,14,-5,12,-4,11,-7,15,-9,14,-2,9,-6,12,-3,15,-7,12,-9,13,-7,11,-7,13,-7,12,-8,13,-8,12,-8,11,-9,12,-10,12,-9,12,-10,11,-11,11,-9,12,-10,0,0,0,0,0,0,0,0,0,0
2.69933,1,84,-64,4,0,0,0,0,0,0,0,0,0,-18,-14,-17,-14,-16,-16,-16,-15,-16,-15,-15,-15,-16,-15,-15,-16,-14,-16,-14,-17,-14,-16,-14,-16,-14,-16,-13,-15,-14,-16,-12,-16,-12,-16,-12,-16,-11,-15,-11,-15,-12,-16,-13,-15,-13,-15,-11,-14,-13,-16,-13,-15,0,0,-12,-14,-12,-15,-13,-14,-11,-13,-12,-15,-12,-14,-12,-13,-11,-13,-13,-13,-13,-13,-15,-12,-14,-12,-14,-11,-13,-12,-13,-12,-13,-12,-15,-12,-15,-12,-16,-13,-14,-11,-14,-12,-15,-12,-15,-12,-16,-10,-16,-11,-15,-11,0,0,0,0,0,0,0,0,0,0
2.70621,1,84,-64,4,0,0,0,0,0,0,0,0,0,33,20,28,19,30,22,27,20,27,24,27,18,24,21,25,22,23,23,24,22,25,23,24,24,21,25,24,24,23,28,28,27,21,18,18,26,24,19,24,24,19,22,25,25,21,26,16,22,17,26,20,19,0,0,20,18,21,20,22,15,17,22,21,22,16,21,22,24,19,22,18,21,23,15,18,15,24,17,25,19,21,15,18,16,23,14,24,17,23,14,22,12,24,13,24,14,23,16,23,15,25,13,22,15,24,13,0,0,0,0,0,0,0,0,0,0
2.7119,1,84,-64,4,0,0,0,0,0,0,0,0,0,-12,15,-11,15,-12,15,-13,14,-13,13,-13,14,-12,13,-13,13,-14,11,-13,11,-13,12,-14,11,-14,10,-13,11,-14,11,-14,11,-13,10,-13,11,-13,10,-14,10,-14,10,-13,10,-13,10,-12,9,-13,10,-12,10,0,0,-12,10,-11,9,-11,10,-11,10,-11,10,-11,10,-11,10,-10,11,-10,11,-10,11,-10,11,-10,10,-9,11,-10,11,-9,11,-9,11,-9,12,-9,12,-9,12,-9,12,-9,12,-8,12,-9,12,-8,13,-8,13,-8,13,0,0,0,0,0,0,0,0,0,0
2.72038,1,84,-64,4,0,0,0,0,0,0,0,0,0,25,6,25,7,24,8,24,9,23,9,23,10,22,10,22,10,21,10,21,11,22,10,21,10,20,10,20,10,19,10,20,11,19,11,17,10,18,11,18,11,18,11,18,11,17,9,18,9,18,9,18,9,0,0,17,8,18,8,18,8,17,7,17,8,18,7,18,7,18,7,17,6,18,6,19,6,18,6,18,5,19,6,18,5,19,5,19,4,19,4,20,5,19,4,19,4,19,4,19,3,20,3,19,2,19,3,0,0,0,0,0,0,0,0,0,0
2.72705,1,84,-64,4,0,0,0,0,0,0,0,0,0,17,-5,16,-4,17,-3,17,-3,17,-2,17,-2,17,0,16,0,16,-1,15,-1,16,0,16,0,16,0,16,-1,15,-1,15,0,16,0,14,1,17,1,16,1,14,1,14,0,14,-1,14,0,12,1,14,-1,0,0,15,0,14,0,12,0,15,0,13,-1,13,0,14,0,13,0,12,-1,13,-1,13,-3,12,-2,12,-2,13,-2,12,-2,13,-3,13,-2,14,-3,13,-3,12,-3,12,-2,12,-4,13,-3,13,-5,12,-5,13,-4,0,0,0,0,0,0,0,0,0,0
2.73454,1,84,-64,4,0,0,0,0,0,0,0,0,0,14,11,12,11,12,11,12,12,12,12,10,12,12,12,10,12,10,13,10,13,10,12,9,12,9,13,10,13,8,13,9,13,8,12,9,12,8,11,8,12,8,12,8,12,7,12,8,12,8,11,8,11,0,0,8,11,8,10,8,11,8,10,8,10,8,11,9,10,8,10,8,10,8,10,8,8,9,9,9,9,9,9,10,9,10,9,10,8,10,8,9,8,11,8,10,8,10,8,10,8,12,8,11,8,10,8,0,0,0,0,0,0,0,0,0,0
2.74999,1,84,-64,4,0,0,0,0,0,0,0,0,0,-8,-18,-7,-17,-8,-17,-7,-18,-6,-18,-5,-18,-5,-17,-5,-16,-5,-18,-4,-18,-5,-17,-4,-18,-4,-18,-4,-17,-4,-18,-4,-18,-3,-17,-3,-17,-3,-17,-3,-17,-3,-17,-3,-17,-3,-16,-2,-16,-3,-16,-3,-16,0,0,-3,-16,-3,-16,-4,-16,-4,-14,-4,-15,-4,-15,-5,-15,-5,-15,-5,-14,-5,-14,-5,-14,-5,-14,-5,-14,-6,-15,-5,-14,-6,-14,-6,-14,-6,-14,-7,-14,-7,-14,-7,-14,-7,-14,-8,-15,-7,-14,-8,-14,-8,-13,0,0,0,0,0,0,0,0,0,0
2.75759,1,84,-64,4,0,0,0,0,0,0,0,0,0,14,3,15,4,13,4,13,6,13,5,12,5,12,6,13,5,11,6,12,6,13,6,12,6,12,6,12,6,12,6,11,6,11,6,11,6,12,6,11,7,10,6,11,7,11,5,11,6,10,6,11,6,0,0,10,6,11,5,10,5,11,6,11,5,10,4,10,3,9,5,10,2,11,5,11,3,11,4,10,3,11,2,11,2,11,3,11,3,10,2,12,2,11,2,11,2,11,2,11,2,11,0,12,1,11,1,0,0,0,0,0,0,0,0,0,0
2.76357,1,84,-64,4,0,0,0,0,0,0,0,0,0,-3,19,-4,17,-4,19,-4,18,-5,18,-5,18,-5,18,-6,17,-6,17,-6,17,-7,17,-6,17,-6,17,-7,17,-7,16,-7,16,-7,15,-7,15,-7,15,-7,15,-7,15,-7,14,-7,15,-7,15,-6,15,-7,14,0,0,-6,13,-6,15,-5,14,-5,14,-5,15,-6,14,-6,14,-5,14,-4,14,-5,14,-4,15,-4,15,-4,15,-3,15,-3,15,-3,15,-3,15,-2,15,-3,15,-3,15,-2,15,-3,15,-2,15,-1,16,-2,15,-2,15,0,0,0,0,0,0,0,0,0,0
2.78073,1,84,-64,4,0,0,0,0,0,0,0,0,0,-15,-8,-15,-9,-15,-8,-15,-10,-15,-10,-14,-11,-14,-10,-13,-10,-13,-10,-13,-11,-14,-10,-13,-11,-12,-11,-13,-11,-10,-12,-12,-12,-12,-10,-11,-12,-10,-12,-11,-12,-11,-12,-10,-11,-11,-12,-11,-11,-11,-10,-11,-10,0,0,-10,-10,-10,-10,-11,-10,-12,-8,-11,-10,-11,-9,-11,-9,-10,-8,-12,-9,-12,-9,-12,-8,-11,-9,-12,-8,-12,-8,-12,-8,-13,-5,-13,-8,-12,-7,-12,-7,-11,-9,-13,-8,-13,-7,-13,-7,-14,-5,-13,-8,-13,-6,0,0,0,0,0,0,0,0,0,0
2.78775,1,84,-64,4,0,0,0,0,0,0,0,0,0,0,18,-1,18,-1,18,-1,17,-2,18,-2,17,-3,18,-4,17,-3,17,-3,17,-4,17,-4,17,-4,16,-5,17,-3,17,-4,15,-4,16,-3,16,-4,17,-3,15,-5,16,-4,14,-4,14,-4,15,-4,15,-3,15,0,0,-3,14,-3,15,-3,14,-2,15,-3,15,-2,15,-2,15,-1,14,-1,14,-2,15,-1,15,-1,15,-1,14,-1,15,0,15,0,15,0,15,0,15,0,16,1,15,1,16,1,15,1,14,1,15,1,15,1,15,0,0,0,0,0,0,0,0,0,0
2.79418,1,84,-64,4,0,0,0,0,0,0,0,0,0,-15,7,-15,8,-16,8,-17,8,-17,7,-16,5,-17,5,-16,5,-16,4,-16,5,-16,5,-16,5,-16,5,-16,3,-16,5,-16,4,-16,4,-15,3,-16,4,-15,3,-15,2,-14,3,-14,3,-15,3,-15,3,-15,3,0,0,-15,3,-14,3,-14,4,-14,4,-14,4,-14,4,-14,4,-15,4,-13,3,-15,4,-15,5,-14,5,-14,5,-14,5,-13,5,-14,5,-14,6,-14,6,-13,6,-14,6,-13,5,-14,5,-13,6,-13,6,-13,7,-13,7,0,0,0,0,0,0,0,0,0,0
2.80516,1,84,-64,4,0,0,0,0,0,0,0,0,0,-15,-12,-15,-12,-15,-13,-14,-13,-14,-13,-13,-14,-12,-13,-13,-14,-12,-14,-13,-14,-12,-14,-12,-14,-12,-14,-12,-14,-12,-14,-11,-14,-11,-13,-11,-14,-11,-14,-10,-14,-10,-14,-10,-14,-10,-15,-10,-13,-11,-12,-11,-12,0,0,-10,-12,-11,-13,-11,-11,-10,-12,-11,-13,-11,-13,-11,-12,-11,-12,-11,-12,-11,-12,-11,-11,-12,-11,-12,-11,-13,-12,-12,-11,-13,-11,-13,-11,-13,-11,-12,-11,-12,-11,-12,-12,-14,-12,-13,-11,-14,-10,-13,-10,-13,-11,0,0,0,0,0,0,0,0,0,0
2.8163,1,84,-64,4,0,0,0,0,0,0,0,0,0,11,13,9,15,9,15,10,15,10,15,9,15,8,15,7,15,8,15,7,16,8,15,7,15,6,15,7,16,8,15,7,16,6,14,5,14,7,16,5,16,5,15,7,14,6,13,6,13,7,13,7,14,0,0,6,14,6,13,8,12,7,12,8,13,7,13,7,12,8,13,9,12,8,12,9,12,9,12,8,12,8,12,9,11,10,12,10,11,10,12,10,11,11,11,10,11,10,12,11,11,11,11,11,11,10,12,0,0,0,0,0,0,0,0,0,0
2.82503,1,84,-64,4,0,0,0,0,0,0,0,0,0,-14,-12,-14,-12,-13,-13,-13,-13,-13,-13,-12,-13,-11,-13,-11,-13,-11,-13,-12,-14,-11,-13,-10,-14,-11,-15,-10,-14,-11,-15,-10,-13,-9,-13,-10,-13,-11,-13,-10,-14,-9,-12,-9,-13,-10,-15,-11,-13,-8,-13,-8,-12,0,0,-10,-14,-11,-10,-11,-13,-9,-12,-11,-11,-11,-12,-11,-11,-11,-11,-11,-11,-12,-11,-12,-10,-12,-10,-12,-11,-11,-10,-12,-10,-12,-11,-12,-11,-12,-10,-12,-10,-13,-9,-13,-10,-13,-10,-14,-10,-13,-9,-13,-9,-13,-9,0,0,0,0,0,0,0,0,0,0
2.83991,1,84,-64,4,0,0,0,0,0,0,0,0,0,-11,16,-10,16,-11,17,-12,18,-11,16,-12,15,-10,15,-12,14,-13,13,-15,13,-14,13,-13,13,-10,12,-13,13,-14,12,-11,12,-10,13,-14,11,-13,12,-13,12,-10,13,-12,11,-11,11,-12,14,-12,13,-13,12,0,0,-9,13,-11,11,-9,13,-10,12,-10,14,-10,13,-9,12,-9,11,-9,13,-9,14,-9,13,-9,14,-8,13,-8,13,-9,14,-8,14,-8,15,-8,15,-7,15,-8,15,-6,16,-8,15,-7,16,-8,16,-8,15,-7,15,0,0,0,0,0,0,0,0,0,0
2.84894,1,84,-64,4,0,0,0,0,0,0,0,0,0,-13,11,-13,11,-14,10,-14,11,-15,9,-14,8,-14,9,-14,8,-14,8,-14,8,-14,9,-15,8,-14,7,-15,8,-15,7,-15,7,-14,6,-14,7,-15,7,-14,6,-14,7,-14,6,-13,5,-14,6,-13,6,-13,6,0,0,-13,6,-13,7,-12,6,-12,7,-13,8,-13,7,-13,8,-13,8,-8,6,-15,4,-11,7,-13,9,-12,8,-12,9,-11,9,-12,8,-12,8,-11,9,-11,9,-11,9,-12,9,-12,9,-12,9,-11,10,-12,9,-11,9,0,0,0,0,0,0,0,0,0,0
2.85531,1,84,-64,4,0,0,0,0,0,0,0,0,0,9,17,8,18,8,17,8,18,7,18,6,18,5,18,5,17,4,16,6,18,4,17,6,17,3,17,4,16,4,16,4,18,5,17,4,16,4,16,5,17,3,15,3,16,4,16,4,16,4,15,4,17,0,0,4,14,5,15,5,16,5,14,6,15,5,15,6,14,6,14,5,14,6,14,6,14,7,14,8,14,7,14,7,15,9,15,8,14,8,15,8,14,8,15,8,14,8,14,9,14,9,15,9,14,9,14,0,0,0,0,0,0,0,0,0,0
2.86211,1,84,-64,4,0,0,0,0,0,0,0,0,0,-17,4,-18,5,-19,4,-18,4,-17,7,-17,5,-19,3,-17,3,-16,4,-19,1,-17,1,-16,1,-16,1,-17,1,-17,1,-17,1,-16,2,-17,1,-16,0,-16,2,-17,1,-16,1,-17,1,-16,0,-16,1,-16,3,0,0,-14,3,-17,1,-17,3,-14,2,-14,2,-14,3,-15,2,-13,3,-20,7,-22,3,-17,2,-17,5,-15,6,-13,6,-17,5,-15,6,-15,4,-16,5,-15,4,-14,7,-15,5,-14,6,-16,5,-15,6,-15,7,-16,5,0,0,0,0,0,0,0,0,0,0
2.87792,1,84,-64,4,0,0,0,0,0,0,0,0,0,18,-1,17,0,18,0,18,1,18,2,17,1,16,2,16,3,16,3,17,3,16,2,16,2,16,2,16,3,15,3,15,4,15,4,14,4,14,4,15,4,14,4,14,4,14,3,14,3,15,3,14,3,0,0,14,3,14,3,14,3,14,2,13,2,14,2,14,3,14,2,13,3,13,1,15,1,14,1,14,1,14,0,14,1,15,1,14,0,14,0,14,1,15,0,14,0,15,0,14,-1,15,-2,15,-1,15,-1,0,0,0,0,0,0,0,0,0,0
2.88345,1,84,-64,4,0,0,0,0,0,0,0,0,0,15,6,16,7,16,6,16,7,16,8,15,8,15,7,13,8,14,8,14,9,14,9,12,8,12,9,13,10,13,9,13,9,12,9,11,9,13,10,12,9,11,9,11,9,11,9,11,9,11,8,12,8,0,0,11,9,12,8,12,8,11,7,11,8,11,7,12,8,11,7,12,7,12,7,12,7,11,7,12,7,13,7,11,6,12,6,12,6,13,6,13,6,12,6,14,6,13,6,12,6,14,6,13,6,13,6,0,0,0,0,0,0,0,0,0,0
2.89661,1,84,-64,4,0,0,0,0,0,0,0,0,0,9,-17,11,-18,10,-17,10,-17,11,-17,10,-16,12,-15,12,-16,11,-15,11,-15,12,-15,11,-15,11,-15,12,-15,13,-15,12,-14,11,-13,11,-13,11,-13,12,-13,11,-13,11,-13,11,-13,11,-16,11,-13,10,-13,0,0,10,-12,11,-12,12,-15,9,-13,11,-14,10,-12,9,-13,9,-13,9,-13,10,-13,8,-14,7,-14,9,-15,8,-14,8,-14,10,-14,7,-15,8,-16,8,-14,7,-14,8,-15,7,-15,7,-15,7,-15,7,-15,6,-15,0,0,0,0,0,0,0,0,0,0
2.90531,1,84,-64,4,0,0,0,0,0,0,0,0,0,-16,7,-16,6,-17,6,-17,6,-17,6,-16,5,-16,5,-16,4,-16,4,-16,4,-16,3,-16,3,-16,3,-17,3,-16,3,-17,3,-16,3,-16,3,-16,3,-15,3,-15,2,-16,3,-15,2,-15,2,-15,2,-15,2,0,0,-14,3,-14,4,-14,3,-15,3,-14,3,-13,4,-14,4,-14,4,-13,4,-14,4,-14,4,-14,4,-13,5,-13,5,-13,5,-13,5,-13,5,-14,6,-13,6,-13,7,-13,6,-13,6,-14,7,-13,6,-14,6,-13,6,0,0,0,0,0,0,0,0,0,0
2.92748,1,84,-64,4,0,0,0,0,0,0,0,0,0,-6,17,-6,17,-7,17,-7,17,-7,16,-8,16,-8,15,-8,15,-8,15,-9,15,-9,15,-9,14,-9,15,-9,15,-10,14,-9,13,-10,13,-10,13,-10,14,-9,13,-9,11,-10,13,-10,12,-9,14,-10,12,-8,13,0,0,-9,12,-8,11,-7,12,-7,12,-7,12,-8,13,-8,13,-7,11,-6,12,-7,12,-7,13,-6,13,-6,13,-6,13,-7,13,-6,13,-5,13,-6,13,-6,14,-6,13,-6,14,-6,14,-5,13,-5,15,-5,14,-5,14,0,0,0,0,0,0,0,0,0,0
2.93383,1,84,-64,4,0,0,0,0,0,0,0,0,0,5,15,3,15,3,15,4,15,3,15,3,15,2,15,2,15,2,15,2,15,2,15,2,15,2,15,2,14,1,14,1,15,1,14,1,14,1,14,1,14,1,15,1,13,1,14,1,13,1,14,1,13,0,0,1,12,2,13,2,13,2,12,2,13,3,12,2,13,2,12,2,12,3,12,3,12,3,12,4,12,4,12,4,12,4,12,5,12,4,11,5,12,5,12,5,12,5,12,5,12,6,12,5,11,5,12,0,0,0,0,0,0,0,0,0,0
2.95335,1,84,-64,4,0,0,0,0,0,0,0,0,0,17,2,16,3,16,4,16,4,16,5,16,5,15,5,15,4,15,5,15,6,15,5,15,6,15,6,15,6,15,6,15,6,14,5,14,6,14,7,13,6,14,6,14,7,13,6,14,6,13,6,13,6,0,0,13,5,13,5,13,5,13,5,13,5,13,4,13,4,14,4,13,4,13,4,14,3,14,3,14,3,13,3,13,2,13,3,14,3,14,2,14,2,13,1,13,2,15,2,14,1,14,2,14,1,14,1,0,0,0,0,0,0,0,0,0,0
2.96373,1,84,-64,4,0,0,0,0,0,0,0,0,0,-4,-18,-4,-17,-3,-18,-3,-18,-2,-18,-2,-17,-1,-17,0,-17,0,-17,0,-17,-2,-17,-1,-17,-1,-18,-1,-18,0,-17,0,-16,0,-16,-1,-16,0,-16,1,-16,1,-17,0,-16,0,-16,1,-16,0,-15,0,-16,0,0,0,-15,0,-16,0,-15,-1,-14,-1,-15,-1,-15,-2,-15,-1,-15,-1,-14,-2,-14,-3,-14,-3,-14,-3,-15,-3,-14,-3,-15,-3,-14,-4,-14,-3,-14,-4,-14,-4,-15,-4,-14,-4,-14,-5,-14,-5,-15,-5,-14,-5,-15,0,0,0,0,0,0,0,0,0,0
2.97252,1,84,-64,4,0,0,0,0,0,0,0,0,0,-6,-17,-5,-17,-5,-18,-4,-18,-4,-18,-3,-17,-2,-16,-2,-17,-2,-18,-2,-17,-2,-17,-2,-17,-2,-17,-1,-17,-1,-16,-1,-17,0,-17,-1,-16,-1,-16,0,-16,0,-16,-1,-16,-1,-16,-1,-16,-1,-16,-1,-15,0,0,-1,-15,-1,-15,-2,-15,-1,-15,-2,-15,-1,-15,-1,-15,-2,-15,-2,-14,-2,-14,-3,-14,-3,-15,-3,-15,-3,-14,-2,-14,-3,-14,-4,-15,-4,-14,-5,-14,-4,-14,-5,-14,-4,-15,-5,-14,-5,-15,-5,-14,-5,-14,0,0,0,0,0,0,0,0,0,0
